code,category,repeat,date,shape_name,shape_enc,a_mm,b_mm,c_mm,density_kg_m3,d_eq_cm,n_points,duration_s,z_travel_cm,settling_velocity_cm_s,horizontal_drift_velocity_cm_s,reynolds_number,drift_cm,drift_normalized,amplitude_cm,amplitude_normalized,drift_gradient,path_length_cm,straight_distance_cm,tortuosity_pct
C-19,C,SECOND,2.12.23,Cylinder,0,4.79,2.853333333333333,0.0,1404.1639357964625,0.40303353051867435,125,2.48,28.5,14.96527434765931,6.877506086282165,600.7477445734744,0.68752438481335,1.705873910611251,0.14257297120779983,0.353749652105419,0.024123662625029824,33.496170878154835,28.508718851837088,17.494479679139836
C-19,C,THIRD,2.12.23,Cylinder,0,4.79,2.853333333333333,0.0,1404.1639357964625,0.40303353051867435,138,2.73,28.5,10.801235972364662,3.847650095963201,433.59166015014307,0.9205430608840738,2.2840359205334675,0.16891696018077454,0.41911391333468184,0.0322997565222482,32.04100881808117,28.5392097449477,12.27013328129518
C-2,RESIN (a=6 r=3),FIRST,09.01.2025,Cylinder,0,6.1,6.3,0.0,1172.0910224416891,0.6165951057290009,92,1.83,28.5,15.903402484213563,4.738544713933623,976.6892565940753,0.8558649915206533,1.3880502514024393,0.4802344816524055,0.7788490002440481,0.030030350579672047,30.068547105470458,28.504162000074327,5.488269065380877
C-2,ABS C,FIRST,30.10.2024,Cylinder,0,5.489999999999999,5.286666666666666,0.0,1118.5102892141804,0.5421367805185487,192,3.82,28.5,7.606642618014681,1.4316054979991135,410.7411095105243,1.352708010212277,2.4951415561925616,0.147977246948185,0.27295186798919296,0.047463438954816736,29.618894811098354,28.529511530145943,3.818443508229384
C-2,RESIN (a=6 r=3),SECOND,09.01.2025,Cylinder,0,6.1,6.3,0.0,1172.0910224416891,0.6165951057290009,94,1.85,28.5,15.957980435833484,5.222291426478592,980.0410990093699,2.8466037827629993,4.616649980374816,0.35979914217219644,0.5835257834990526,0.09988083448291225,30.938452253295935,28.500135477629065,8.555456789252126
C-2,RESIN (a=9 r=4.5),SECOND,18.12.2024,Cylinder,0,9.15,9.4,0.0,1158.7090355351022,0.9232585692206723,74,1.45,28.5,20.174553561352667,5.205306143128318,1855.2120971832949,3.7848114036038756,4.0994056592387285,0.7917985095939477,0.8576129548002022,0.13280040012645178,29.769115422789085,28.759667811676373,3.509941831466072
C-2,PLA C,SECOND,20.11.2024,Cylinder,0,4.8933333333333335,3.81,0.0,1330.2245463661332,0.4501717029262767,134,2.67,28.411076443057723,11.012341942803763,2.9043542835101355,493.76939497992356,0.4956662173340843,1.1010603601072146,0.18384369640961976,0.4083857230798163,0.017446231519158115,29.65956207191766,28.41323504982639,4.3864312525682765
C-2,RESIN (a=6 r=3),THIRD,09.01.2025,Cylinder,0,6.1,6.3,0.0,1172.0910224416891,0.6165951057290009,91,1.8,28.48097463284379,16.203586548701907,5.583327532172467,995.1247172495885,0.8175223625035173,1.3258657989783424,1.0435593760381214,1.6924548481524522,0.028704156828985902,30.730878905859544,28.503476095019874,7.814495338794282
C-2,RESIN (a=9 r=4.5),THIRD,18.12.2024,Cylinder,0,9.15,9.4,0.0,1158.7090355351022,0.9232585692206723,88,1.74,28.5,17.073577071561683,6.990533815584393,1570.0524241602507,9.638613481483684,10.439776897624348,0.7829706275065293,0.8480512974468671,0.33819696426258544,32.53859126820351,29.452208417034715,10.479291764700669
C-22,C,FIRST,2.12.23,Cylinder,0,4.833333333333333,2.303333333333333,0.0,1408.665925060924,0.3775288071835271,179,3.56,28.5,8.149705063620619,1.9917598899333375,306.4490469687493,0.6361253249261273,1.6849716175880833,0.1754014685839263,0.4646041977365156,0.02232018683951324,30.301623142916494,28.502235328794885,6.313146296647637
C-22,PLA C,FIRST,30.11.2024,Cylinder,0,3.08,3.126666666666667,0.0,1286.2697627139228,0.3095477646845316,150,2.98,28.5,9.679156301652867,2.5949823161188466,298.42243000088075,0.5998303994629459,1.9377636277692043,0.27032414962817547,0.8732873581034256,0.021046680682910383,30.016834824453944,28.51133813863896,5.280343835474759
C-22,C,SECOND,2.12.23,Cylinder,0,4.833333333333333,2.303333333333333,0.0,1408.665925060924,0.3775288071835271,178,3.53,28.5,8.247571756428902,2.1481025529539406,310.12907643079194,0.5823219318507761,1.542456948371872,0.13526621469814032,0.3582937569910624,0.020432348485992142,30.63050247857764,28.50770783803811,7.446388368366335
C-22,PLA C,THIRD,30.11.2024,Cylinder,0,3.08,3.126666666666667,0.0,1286.2697627139228,0.3095477646845316,144,2.85,28.5,10.150449536562292,2.956871789377069,312.95308412211125,0.8281052183417483,2.6752098151498283,0.17788864979319693,0.5746727002680443,0.02905632345058766,30.234952262736854,28.50882854103827,6.05469887762607
C-23,PLA C,FIRST,30.11.2024,Cylinder,0,5.079999999999999,5.23,0.0,1328.3740942968943,0.512951579139647,112,2.23,28.5,13.320142447037743,4.484198582651287,680.5366636028934,3.601425272876544,7.020984863555873,0.4696040038255308,0.9154938261681126,0.12636579904829978,30.53780800970146,28.53718082184067,7.01059856035123
C-23,PLA C,THIRD,30.11.2024,Cylinder,0,5.079999999999999,5.23,0.0,1328.3740942968943,0.512951579139647,122,2.43,28.47759433962264,12.323093525407698,4.641083290513267,629.5966418071154,3.7162958473262355,7.2449252492007705,1.1634009098760765,2.268052107037865,0.13049893902574217,30.94820529176518,28.601599611926087,8.204456085248543
C-25,C,FIRST,9.12.23,Cylinder,0,4.77,2.8466666666666662,0.0,1426.340059770645,0.4015976147393025,136,2.7,28.5,11.053131767361835,3.3037109749472933,442.1226447382195,0.6967210222327461,1.7348734072661842,0.1715724159670411,0.4272246887681778,0.02444635165728934,31.69093404130786,28.508208424614416,11.164242835917495
C-25,PLA C,SECOND,16.11.2024,Cylinder,0,3.203333333333333,1.096666666666667,0.0,1156.75446320266,0.22409197439670175,219,4.36,28.5,6.919402733553937,1.3903660399425257,154.4405000207208,0.1936990279535935,0.8643728918675831,0.05779685998097084,0.2579157961215299,0.0067964571211787195,29.875213321921688,28.501165689112433,4.821022577803359
C-25,C,SECOND,9.12.23,Cylinder,0,4.77,2.8466666666666662,0.0,1426.340059770645,0.4015976147393025,164,3.27,28.5,9.176007548997163,3.579025115698195,367.038121962858,0.41607254800319654,1.0360433745934732,0.13264381669608466,0.33029034991203954,0.014599036772041983,32.880253404867766,28.50349368023478,15.355169347777073
C-25,PLA C,THIRD,16.11.2024,Cylinder,0,3.203333333333333,1.096666666666667,0.0,1156.75446320266,0.22409197439670175,188,3.73,28.5,8.080297967327931,2.34806812730385,180.35158617651115,1.3416753655257987,5.987163838142103,0.06385871018589369,0.28496652036653025,0.04707632861494031,31.031322073074488,28.51989976807288,8.805859506606915
C-26,PLA C,FIRST,30.11.2024,Cylinder,0,3.036666666666666,3.1533333333333338,0.0,1378.0519705812108,0.3075067892472924,134,2.65,28.5,10.863588664666112,2.8489112889596346,332.73179979828257,0.7720331101658389,2.510621349387448,0.2825406528217113,0.9188111049948113,0.027088881058450486,29.8941891530427,28.50038691596481,4.890467772201138
C-26,PLA C,SECOND,30.11.2024,Cylinder,0,3.036666666666666,3.1533333333333338,0.0,1378.0519705812108,0.3075067892472924,132,2.61,28.5,11.084612930586117,3.246964024184663,339.5013677623065,2.1059648770120862,6.848515059348821,0.2576820941083701,0.8379720484842563,0.07389350445656442,30.092370695147277,28.57845108578612,5.297416591321582
C-27,PLA C,FIRST,16.11.2024,Cylinder,0,4.903333333333333,3.1466666666666665,0.0,1383.455477102581,0.4229391211742436,124,2.47,28.5,11.759683851722512,2.416562968353005,495.38150931618156,0.5067039059439546,1.1980540001529,0.11446522384683026,0.27064231733642957,0.017779084419086127,29.218602233347333,28.50323187147943,2.5097868378347306
C-27,C,FIRST,9.12.23,Cylinder,0,4.813333333333333,2.856666666666667,0.0,1394.1934659589124,0.4044987166588214,166,3.29,28.5,9.145027524020948,3.7786404976988366,368.44142403148135,0.3238247112686351,0.8005580683752042,0.1448752429564425,0.3581599569786497,0.011362270570829301,33.627430127409916,28.50361288423148,17.97602733375947
C-27,C,THIRD,9.12.23,Cylinder,0,4.813333333333333,2.856666666666667,0.0,1394.1934659589124,0.4044987166588214,104,2.07,28.5,14.643938639278108,4.56194147419629,589.9854966552313,3.9368326215571585,9.732620795624724,0.16386757054049705,0.40511270812933836,0.13813447794937397,31.052534593802687,28.703589391881493,8.183454584204606
C-3,RESIN (a=9 r=4.5),FIRST,09.01.2025,Cylinder,0,9.15,9.4,0.0,1168.577961975711,0.9232585692206723,81,1.6,28.305295924741507,18.77160486930479,6.937489191518619,1726.199706534875,6.750576044233349,7.311685230207555,0.23339236884647874,0.25279198766981015,0.238491625813836,31.203437723158427,28.520198560178418,9.40820645872538
C-3,PLA C,FIRST,16.11.2024,Cylinder,0,3.043333333333333,3.2000000000000006,0.0,1400.6483648090384,0.3094684226320355,136,2.71,28.5,10.689674516691465,2.8792317825514027,329.4936963277265,0.7164764289350424,2.3151842854963847,0.3650905657159369,1.1797344705182968,0.025139523822282187,29.937540387528486,28.514923546722247,4.9890256183757735
C-3,PA 6,FIRST,25.01.2025,Cylinder,0,7.899999999999999,4.033333333333333,0.0,1495.693612936131,0.631402212529056,130,2.59,28.5,11.65435009040086,4.53455133128172,732.9265371182576,0.25243477943027076,0.3998002769409905,0.24129960763500768,0.38216465328572713,0.008857360681763887,33.2636492665295,28.50718463485414,16.68514338613394
C-3,ABS C,FIRST,30.10.2024,Cylinder,0,5.446666666666666,5.233333333333334,0.0,1140.522851236535,0.5374606390929957,208,4.13,28.480506155950753,7.042287778148853,1.918607212706623,376.98729979289595,3.7477695904815005,6.973105224609819,0.11827734386301386,0.220066987719539,0.1315906947004324,31.006238269877826,28.72037621232161,7.959025469086771
C-3,RESIN (a=6 r=3),SECOND,09.01.2025,Cylinder,0,6.1,6.3,0.0,1163.943957874208,0.6165951057290009,96,1.91,28.5,15.202462491833884,5.659207526574865,933.641829431622,8.379863499171913,13.590544948073166,0.9231951486937929,1.4972469617680448,0.29403029821655835,31.101887827893425,29.81414824502769,4.319223116093888
C-3,PLA C,SECOND,16.11.2024,Cylinder,0,3.043333333333333,3.2000000000000006,0.0,1400.6483648090384,0.3094684226320355,132,2.63,28.390046296296298,10.899765537439123,2.8752219878618415,335.9694470050106,1.6904053685079408,5.462287086129845,0.21693068981976232,0.7009784325481812,0.05954218428761306,29.668111101720353,28.423107870582598,4.380250171116265
C-3,PA 6,SECOND,25.01.2025,Cylinder,0,7.899999999999999,4.033333333333333,0.0,1495.693612936131,0.631402212529056,124,2.46,28.5,12.176804049721968,4.77317481786751,765.7829699728306,0.7670466383373321,1.2148304569047323,0.24900874234119685,0.39437419983658656,0.026913917134643233,32.963514162105696,28.507228299905304,15.632126053500597
C-3,ABS C,SECOND,30.10.2024,Cylinder,0,5.446666666666666,5.233333333333334,0.0,1140.522851236535,0.5374606390929957,192,3.81,28.5,7.688651365915434,1.686554177203606,411.5883941123649,0.3908143096635398,0.7271496389448494,0.11106169718595565,0.20664154564579915,0.013712782795211924,30.394847855481395,28.502969520854897,6.637478011693688
C-3,PLA C,THIRD,16.11.2024,Cylinder,0,3.043333333333333,3.2000000000000006,0.0,1400.6483648090384,0.3094684226320355,133,2.64,28.5,10.969427274847732,2.9000338213541297,338.1166689167286,2.0884033441131713,6.748356831857857,0.18808588394582973,0.607770842485819,0.0732773103197604,29.793990002259424,28.61756443015776,4.110851484139311
C-3,PA 6,THIRD,25.01.2025,Cylinder,0,7.899999999999999,4.033333333333333,0.0,1495.693612936131,0.631402212529056,128,2.54,28.5,11.852923341943626,4.378407183969756,745.4145441275397,0.6509308376479159,1.0309289779657862,0.23678022296204668,0.3750069579478239,0.022839678513961962,32.502485994034544,28.512840475276157,13.992452004976
C-30,C,THIRD,2.12.23,Cylinder,0,4.763333333333334,2.8766666666666665,0.0,1455.4758977433785,0.40262786642973947,126,2.4066666666666667,28.15625,13.267550686758836,6.52104118928234,532.0603212906508,3.931900532907925,9.765594636490619,0.13851789248430746,0.34403453917037685,0.13964574589684084,35.431410631419325,28.523549110617648,24.21809955700879
C-4,RESIN (a=6 r=3),FIRST,11.01.2025,Cylinder,0,6.1,6.3,0.0,1203.0498677981195,0.6165951057290009,98,1.95,28.5,14.900895630033164,4.658371254258468,915.1214458622615,0.7181050395480815,1.1646298079175723,0.3535872949083542,0.5734513485803746,0.02519666805431865,30.486924040040034,28.521693967491146,6.890299274611267
C-4,ABS C,FIRST,23.10.2024,Cylinder,0,5.396666666666666,5.239999999999999,0.0,1165.029569507883,0.5343930791502606,242,4.83,28.5,6.261956602116268,2.43437971821417,333.30142132571865,3.808748452562129,7.127241353159788,0.1892922863818852,0.35421919513418704,0.13364029658112733,33.15447393442638,28.896982378114572,14.733343089610148
C-4,RESIN (a=9 r=4.5),THIRD,09.01.2025,Cylinder,0,9.15,9.4,0.0,1171.3283185247333,0.9232585692206723,82,1.61,28.5,18.515097191837015,6.834443007902342,1702.6117671630607,10.281664498233237,11.136278439215623,0.2675767766546667,0.28981781006433527,0.3607601578327452,31.153570892732823,30.24002876512104,3.0209697705891956
C-49,C,FIRST,10.02.2024,Cylinder,0,3.813333333333333,2.29,0.0,1430.647883703563,0.32172267714941577,164,3.27,28.5,8.93030961100591,1.5813987216017937,286.1636569547788,0.8349572808146902,2.595270212882494,0.04970075124577199,0.15448320797942933,0.02929674669525229,29.552850291248685,28.51835511546006,3.627471400788522
C-49,C,SECOND,10.02.2024,Cylinder,0,3.813333333333333,2.29,0.0,1430.647883703563,0.32172267714941577,147,2.92,28.5,9.909733840226592,1.8437980820673876,317.5484164258824,0.6595057278218569,2.049919930000976,0.14195562147855056,0.4412359822948475,0.023140551853398486,29.249457759855346,28.515664641854503,2.573298315915113
C-49,C,THIRD,10.02.2024,Cylinder,0,3.813333333333333,2.29,0.0,1430.647883703563,0.32172267714941577,174,3.46,28.5,8.344950266546467,1.7061320036105623,267.4063486486116,1.2707104695500535,3.9497074959372696,0.15343520067295405,0.4769175801732342,0.04458633226491416,29.473471474868976,28.542181944227544,3.2628533181562855
C-5,RESIN (a=9 r=4.5),FIRST,11.01.2025,Cylinder,0,9.15,9.4,0.0,1181.1972449653422,0.9232585692206723,56,1.09,28.5,26.829945031376017,8.980604960031055,2467.2287511889945,9.858307338695207,10.677731750723591,0.03511138294697445,0.038029847886071784,0.3459055206559722,30.59880998107202,30.02024848127595,1.9272375448755092
C-5,ABS C,FIRST,30.10.2024,Cylinder,0,5.406666666666666,5.276666666666666,0.0,1146.3828340883151,0.5362981310443719,174,3.47,28.5,8.367994520432216,1.2757569026942335,446.9860380375839,1.7486442561787985,3.260582416674729,0.0792914475722634,0.1478495690780303,0.061355938813291176,29.719992268543155,28.551191147722935,4.093703533323289
C-5,RESIN (a=9 r=4.5),SECOND,11.01.2025,Cylinder,0,9.15,9.4,0.0,1181.1972449653422,0.9232585692206723,80,1.59,28.5,18.307977133292656,5.091672526840928,1683.5654156781438,6.638924553605903,7.190753246092106,0.3564181997165073,0.38604374938795516,0.2329447211791545,29.872192308920383,29.339099172137363,1.8170058107621974
C-5,RESIN (a=9 r=4.5),THIRD,11.01.2025,Cylinder,0,9.15,9.4,0.0,1181.1972449653422,0.9232585692206723,95,1.88,28.5,15.997882855729037,9.449840764819426,1471.1337087589952,1.7862367184340238,1.9347090598268653,1.2284392637676484,1.3305473728823127,0.06267497257663242,33.769561472448565,28.616741020031505,18.006314726090313
C-6,RESIN (a=6 r=3),FIRST,11.01.2025,Cylinder,0,6.1,6.3,0.0,1202.5067301602876,0.6165951057290009,102,2.01,28.481274638633376,15.521477722540594,6.025028176892928,953.2337846016185,6.0733966188775685,9.849894302513132,0.5262326689960729,0.8534493123715401,0.21324174201948531,31.775164668750215,28.86957554451826,10.064537040911455
C-6,ABS C,FIRST,30.10.2024,Cylinder,0,5.539999999999999,5.37,0.0,1122.6643940626736,0.5482743622327684,196,3.91,28.5,7.408678567963284,1.4689237070279686,404.58052956550284,4.565009145327575,8.326140085663011,0.10728293243714741,0.19567380827411504,0.16017575948517807,29.552842349826733,28.85277411342295,2.426346366736696
C-6,ABS C,SECOND,30.10.2024,Cylinder,0,5.539999999999999,5.37,0.0,1122.6643940626736,0.5482743622327684,251,5.0,28.38919129082426,5.873426942174018,2.1009732574913547,320.74197319135646,3.1926267229287935,5.82304580124316,0.4822245085396072,0.8795313838418731,0.11245923458061625,31.105076782088567,28.487923011935674,9.18688866526484
C-6,RESIN (a=9 r=4.5),THIRD,11.01.2025,Cylinder,0,9.15,9.4,0.0,1181.0354592859878,0.9232585692206723,88,1.74,28.476600985221673,16.937146207382963,5.105632066412278,1557.506511365511,8.842600613317622,9.577599285952699,0.3663017952078586,0.39674887124747293,0.31052163205526573,30.33994345392913,29.400680547750387,3.1946978392328824
C-7,PLA C,FIRST,20.11.2024,Cylinder,0,3.06,3.18,0.0,1382.896326542447,0.309948822630418,130,2.58,28.5,11.166372651025787,2.5414947310306024,344.7215195456118,1.874052636640911,6.046329264091206,0.20352165728484894,0.6566298770153017,0.06575623286459337,29.535946450600875,28.550988112163026,3.4498222428184415
C-7,PLA C,SECOND,20.11.2024,Cylinder,0,3.06,3.18,0.0,1382.896326542447,0.309948822630418,131,2.6,28.5,11.532376222929217,2.540150526434308,356.0205609987986,1.2768428716528675,4.119528058912393,0.264263853554607,0.8526047987919425,0.04480150426852167,29.455925073334143,28.510592977490163,3.3157223232443607
C-7,PLA C,THIRD,20.11.2024,Cylinder,0,3.06,3.18,0.0,1382.896326542447,0.309948822630418,154,3.05,28.5,9.451637499901786,2.5970096984522844,291.78525050040497,1.491094947972529,4.810777906230364,0.22295686154987526,0.7193344361102101,0.052319120981492245,29.990582551123943,28.512905740524133,5.182484114551865
C-8,ABS C,FIRST,06.11.2024,Cylinder,0,5.296666666666667,5.336666666666666,0.0,1184.934350049543,0.5309966576026997,210,4.18,28.5,7.183210914784487,2.316284554105969,379.9064727695013,1.498717614674361,2.822461484862539,0.3762036721721172,0.708485951438133,0.052586582971030214,32.02264588769721,28.519849645535707,12.281959006434679
C-8,ABS C,SECOND,06.11.2024,Cylinder,0,5.296666666666667,5.336666666666666,0.0,1184.934350049543,0.5309966576026997,200,3.99,28.443227091633467,7.409776659510624,1.7462257768017486,391.88910754807154,1.17040360408685,2.2041637877174076,0.1316638330326115,0.24795604858802053,0.041148762772812174,30.906629055731287,28.47560966028158,8.53719876221139
C-8,PLA C,SECOND,23.11.2024,Cylinder,0,4.903333333333333,3.1133333333333333,0.0,1388.6968175275292,0.4214403874106737,126,2.49,28.393178410794604,11.628757352505286,2.5883770663607866,488.13027925742506,0.4642381174578488,1.1015510884234994,0.17694000671971147,0.4198458714572408,0.016350339885912644,29.316551965280855,28.3972689806012,3.237223217865199
C-9,ABS C,FIRST,30.10.2024,Cylinder,0,5.333333333333333,3.266666666666667,0.0,1182.952505698218,0.4529331339311494,254,5.06,28.5,5.811744695997254,1.6067449351334935,262.1844361320489,0.5643843696290586,1.2460655389253348,0.09891910526758757,0.2183967077193878,0.019802960337861705,32.17038928791508,28.504430390782122,12.861014399777195
C-9,ABS C,SECOND,30.10.2024,Cylinder,0,5.333333333333333,3.266666666666667,0.0,1182.952505698218,0.4529331339311494,286,5.71,28.5,5.150748350570102,1.5065628365346952,232.36499925442376,0.3526039115931121,0.7784899915198334,0.07791356624648663,0.17202001887177082,0.01237206707344253,32.64431367917982,28.50536384115478,14.519898293841127
CUBE-1,RESIN (a=6 r=3),FIRST,18.12.2024,Cube,2,6.24,6.24,6.24,1151.1343666829412,0.6239999999999999,92,1.81,28.5,16.14993203926468,6.618028359439324,1003.7407960658524,2.0026467643825208,3.2093698147155787,0.849786701751094,1.361837663062651,0.07026830752219371,31.831145695286075,28.512370168140347,11.639774271919773
CUBE-1,ABS CUBE,FIRST,23.10.2024,Cube,2,5.2,5.113333333333333,5.13,1035.8988434882212,0.5147641236094145,222,4.43,28.5,6.583547775690915,1.805368459741693,337.5472311747255,1.559081476987422,3.028729869625491,0.25285793333283846,0.49121125916828356,0.05470461322762884,30.602067648025425,28.53730465703806,7.235311869154186
CUBE-1,RESIN (a=9 r=4.5),SECOND,14.12.2024,Cube,2,9.25,9.25,9.25,1159.3614761697004,0.9249999999999998,104,2.06,28.5,15.60494351218439,6.845427354601229,1437.706449080733,4.167848381416749,4.505782033964054,0.6363943869704158,0.6879939318599091,0.14624029408479822,31.853925319030772,28.641385477719066,11.216426118110908
CUBE-1,RESIN (a=6 r=3),SECOND,18.12.2024,Cube,2,6.24,6.24,6.24,1151.1343666829412,0.6239999999999999,108,2.15,28.500000000000004,13.811202695496728,5.451468770454969,858.3855061742985,1.518202282569047,2.4330164784760373,0.7745087548805181,1.2411999276931382,0.053270255528738486,31.12499362411663,28.637682761569426,8.685447364076088
CUBE-1,ABS CUBE,SECOND,23.10.2024,Cube,2,5.2,5.113333333333333,5.13,1035.8988434882212,0.5147641236094145,213,4.24,28.5,6.962449980939264,3.1330280105650767,356.97405006101445,2.5048118012079623,4.865940896666933,0.2765270748619509,0.5371918169490969,0.08788813337571798,33.004146920137025,28.702393557519446,14.987437734058268
CUBE-1,RESIN (a=6 r=3),THIRD,18.12.2024,Cube,2,6.24,6.24,6.24,1151.1343666829412,0.6239999999999999,96,1.91,28.5,15.233992199201042,5.928381036177764,946.813857798949,4.6202284774789355,7.404212303652142,1.12072679711203,1.796036533833382,0.1621132799115416,31.051167524283446,28.81594395714988,7.756898647697978
CUBE-10,ABS CUBE,FIRST,30.10.2024,Cube,2,3.016666666666667,2.986666666666667,3.1966666666666668,1006.9005220348412,0.3065282298912351,256,5.11,28.5,6.001035228221923,2.467171357288318,183.21580737269025,2.8752703831174986,9.38011609611854,0.39896540018469656,1.3015616875687461,0.10088668010938591,31.59935514221447,28.638778717602538,10.337649010124318
CUBE-10,PLA CUBE,FIRST,30.11.2024,Cube,2,3.016666666666667,2.986666666666667,3.1966666666666668,1006.9005220348412,0.3065282298912351,154,3.05,28.5,9.428774091273572,2.6902303764384734,287.86707492454457,1.5623118876211157,5.096796103169578,0.32165242008461103,1.0493402849021194,0.05481796096916196,29.899566510527343,28.53540393313451,4.780596695212032
CUBE-10,ABS CUBE,SECOND,30.10.2024,Cube,2,3.016666666666667,2.986666666666667,3.1966666666666668,1006.9005220348412,0.3065282298912351,215,4.28,28.5,6.904366174686673,2.1593316106545473,210.7951336700821,2.007445284926551,6.548973599067366,0.3290359776468775,1.0734279768086246,0.07043667666408951,31.310820891999015,28.607574785524257,9.449406762864184
CUBE-10,PLA CUBE,THIRD,30.11.2024,Cube,2,3.016666666666667,2.986666666666667,3.1966666666666668,1006.9005220348412,0.3065282298912351,146,2.91,28.5,10.02756330582821,2.9515987780386124,306.14852891014175,2.3338469128837835,7.613807425540866,0.27950076084239095,0.9118271453874435,0.08188936536434328,30.224151361932176,28.55805911114497,5.834052812563168
CUBE-11,PLA CUBE,FIRST,16.11.2024,Cube,2,3.056666666666666,3.0766666666666667,3.1833333333333336,1018.8006074278508,0.3105061559424374,159,3.16,28.5,9.238986118275903,2.9967936685722916,285.7332733457562,1.4849189995046088,4.782253012013996,0.3714989464885176,1.1964302136328249,0.05210242103524943,30.607467583600645,28.53336627648445,7.269038244623624
CUBE-11,ABS CUBE,FIRST,30.10.2024,Cube,2,3.056666666666666,3.0766666666666667,3.1833333333333336,1018.8006074278508,0.3105061559424374,280,5.57,28.5,5.228022204228253,1.416177016860286,161.68656153552024,1.0618377014459066,3.419699355792332,0.12299630853416914,0.3961155235742591,0.0372574632086283,31.094377117747726,28.520985978534874,9.022798654820724
CUBE-11,PLA CUBE,SECOND,16.11.2024,Cube,2,3.056666666666666,3.0766666666666667,3.1833333333333336,1018.8006074278508,0.3105061559424374,158,3.13,28.5,9.278952011839385,2.965119244364191,286.9692948576288,0.8511811266089679,2.7412697311120704,0.29233427581411275,0.9414765865972287,0.02986600444241993,30.460221615200204,28.5233482754137,6.790483785720324
CUBE-11,PLA CUBE,THIRD,16.11.2024,Cube,2,3.056666666666666,3.0766666666666667,3.1833333333333336,1018.8006074278508,0.3105061559424374,148,2.95,28.5,9.788827073528655,3.0479491545560036,302.73815396281293,3.1101003976748163,10.016227820782325,0.3571071568598162,1.1500807633779018,0.10912632974297601,30.481004920777572,28.557431524233674,6.735806737071448
CUBE-13,PLA CUBE,THIRD,30.11.2024,Cube,2,3.0966666666666662,3.123333333333333,1.0833333333333333,1059.3709927290636,0.2188223279093855,166,3.3,28.5,9.140146715587592,1.5054393983613696,199.209978260777,1.2362777023537486,5.649687187615023,0.05563306121515615,0.2542385036603479,0.04337816499486837,29.636031098891785,28.526170892187338,3.89067362352657
CUBE-14,PLA CUBE,FIRST,16.11.2024,Cube,2,5.01,3.9933333333333336,3.06,1140.1466274299416,0.3941228112261711,136,2.69,28.5,10.682167752682016,3.275040917974693,419.33127337416204,2.436611563674712,6.182366242882702,0.15083536050931926,0.382711571654656,0.08549514258507761,30.221791979823465,28.620107762402192,5.59635984154253
CUBE-14,PLA CUBE,SECOND,16.11.2024,Cube,2,5.01,3.9933333333333336,3.06,1140.1466274299416,0.3941228112261711,144,2.87,28.5,10.406502646215664,3.219651378184216,408.50996792421375,2.629175048439382,6.670953757433251,0.19820776555187505,0.5029086363593699,0.09225175608559234,30.161365962190313,28.66897394368849,5.205599689173308
