category,code,shape_enc,shape_name,a,b,c,density,velocity_mean,velocity_std,measurement_count,volume,surface_area,aspect_ratio,vol_surf_ratio,dim_a,dim_b,dim_c,corey_sf,sphericity,flatness,elongation,powers_roundness
C,C-30,0,Cylinder,4.763333333333334,2.8766666666666665,0.0,1455.4758977433785,5.6625,0.7545141924885616,4,51.26268746658205,78.68808205970174,1.6552762654928763,0.6514587046229465,4.763333333333334,2.8766666666666665,2.8766666666666665,0.7771221424928606,0.8480915670755945,1.0,0.6039188243526941,0.7144728188277695
C,C-49,0,Cylinder,3.813333333333333,2.29,0.0,1430.647883703563,5.51,0.8343860018001259,2,26.15380631409068,50.27581480660849,1.6644842135894078,0.5201961662585867,3.813333333333333,2.29,2.29,0.7749351427858177,0.8475167212411702,1.0,0.6005244755244756,0.7117931568549235
HC,HC-11,1,Half Cylinder,4.663333333333333,2.31,0.0,1138.4927130648057,3.7466666666666666,0.5208006656421761,3,19.7271699085955,43.29127777777778,2.017885475263234,0.4556741045101949,4.663333333333333,2.31,2.31,0.7038137709366835,0.8155681241070707,1.0,0.4953538241601144,0.6260519127213964
HC,HC-12,1,Half Cylinder,3.6533333333333338,1.846666666666667,0.0,1153.6296910982069,3.714,0.1879627622695513,5,9.67892210175872,26.83982222222223,1.97726862709724,0.360604530726532,3.6533333333333338,1.846666666666667,1.846666666666667,0.710967265459349,0.818318719419919,1.0,0.5054744525547445,0.6345504265566119
HC,HC-14,1,Half Cylinder,3.706666666666667,1.81,0.0,1130.6910809482663,3.37,0.1555634918610402,2,9.765748275965798,27.15751111111112,2.046751334437696,0.3595833451993038,3.706666666666667,1.81,1.81,0.6987913512043388,0.8135754635976387,1.0,0.4883093525179856,0.6201023276790569
HC,HC-15,1,Half Cylinder,3.763333333333333,1.8733333333333333,0.0,1111.9996023887884,3.872,0.6690814599135143,5,10.41886284481094,28.262633333333333,2.0078250044460253,0.3686314042477768,3.763333333333333,1.8733333333333333,1.8733333333333333,0.7055392625634668,0.8162409534043046,1.0,0.49778565101860056,0.6280992127930202
HC,HC-16,1,Half Cylinder,3.773333333333333,1.8633333333333333,0.0,1121.506455629814,2.52,0.0,1,10.418394136640316,28.3,2.023958519578044,0.3681281275092865,3.773333333333333,1.8633333333333333,1.8633333333333333,0.702720609073735,0.8151387599502304,1.0,0.49381625441696114,0.6247557386852176
HC,HC-21,1,Half Cylinder,3.693333333333334,1.8033333333333328,0.0,1128.311395460916,4.416,0.3986602563587197,5,9.659906157781815,26.961333333333336,2.046924071679292,0.3582741166484781,3.693333333333334,1.8033333333333328,1.8033333333333328,0.6987611523363618,0.8135633269811593,1.0,0.4882671480144402,0.620066596930696
HC,HC-22,1,Half Cylinder,3.6633333333333336,1.87,0.0,1108.7013105227345,4.41,0.098994949366117,2,9.854948694276416,27.12087777777778,1.9579547479066453,0.3633579051945672,3.6633333333333336,1.87,1.87,0.714467674730466,0.819627701380652,1.0,0.5104640582347588,0.6387194077227614
HC,HC-24,1,Half Cylinder,3.713333333333333,1.8033333333333328,0.0,1138.1724235527815,4.66,0.5060961700441263,4,9.764809347005858,27.18159999999999,2.058008498060226,0.3592301452769735,3.713333333333333,1.8033333333333328,1.8033333333333328,0.69687684916952,0.8128023542543138,1.0,0.48563734290843796,0.6178381425454811
HC,HC-26,1,Half Cylinder,2.6733333333333333,1.3,0.0,1108.7353552697994,3.5000000000000004,0.0,1,3.648458957649223,14.097377777777778,2.054829618242378,0.25878572805731,2.6733333333333333,1.3,1.3,0.6973408702182943,0.8129904234797353,1.0,0.486284289276808,0.6183867267308749
HC,HC-31,1,Half Cylinder,2.6666666666666665,1.3333333333333333,0.0,1099.4040757852938,3.74,0.0,1,3.723369070921236,14.22222222222222,1.9985011241568824,0.2617809813239001,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.7071067811865475,0.816847007168854,1.0,0.5,0.6299605249474366
HC,HC-41,1,Half Cylinder,3.713333333333333,1.8133333333333328,0.0,1152.6605978153025,3.07,1.3859292911256331,2,9.818958012516058,27.25586666666666,2.0466654418519203,0.3602379588452106,3.713333333333333,1.8133333333333328,1.8133333333333328,0.698806368826949,0.8135814983332529,1.0,0.48833034111310586,0.6201200964471374
HC,HC-42,1,Half Cylinder,4.736666666666667,2.3833333333333333,0.0,1135.8782099378006,4.535,0.1343502884254437,2,20.9985989554191,45.01412222222223,1.9865790577380125,0.4664787724391184,4.736666666666667,2.3833333333333333,2.3833333333333333,0.7093425011621404,0.817702925418117,1.0,0.5031667839549612,0.6326176568558378
HC,HC-44,1,Half Cylinder,3.6366666666666654,1.7933333333333332,0.0,1136.002890262925,4.359999999999999,0.4808326112068524,2,9.31382124247889,26.26885555555554,2.026750882407579,0.3545440599314298,3.6366666666666654,1.7933333333333332,1.7933333333333332,0.7022290031527663,0.8149448837984488,1.0,0.4931255728689277,0.6241730551354987
HC,HC-46,1,Half Cylinder,4.756666666666667,2.8666666666666667,0.0,1055.298996996876,3.96,0.0,1,25.4707960877546,49.89743333333334,1.658723701034523,0.5104528215866749,4.756666666666667,2.8666666666666667,2.8666666666666667,0.7763136796567122,0.83901088888342,1.0,0.6026629292221444,0.713481941481023
HC,HC-47,1,Half Cylinder,3.6833333333333336,1.8266666666666669,0.0,1165.1849226897173,3.94,0.0,1,9.731980634618122,27.023388888888896,2.01532008024804,0.3601184350414463,3.6833333333333336,1.8266666666666669,1.8266666666666669,0.704221273329594,0.8157275634961624,1.0,0.49592760180995477,0.6265352645745779
HC,HC-6,1,Half Cylinder,4.796666666666667,2.3166666666666664,0.0,1127.2059157926574,4.304,0.3214498405661445,5,20.931604201193085,45.23256666666667,2.069610240184093,0.4627449423885009,4.796666666666667,2.3166666666666664,2.3166666666666664,0.6949635153731392,0.8120221985478383,1.0,0.48297428769979145,0.6155774096196386
HC,HC-7,1,Half Cylinder,4.756666666666667,2.313333333333333,0.0,1157.097783238867,3.35,0.4101219330881976,2,20.55434009872289,44.63338888888889,2.055307503960824,0.4605045708117583,4.756666666666667,2.313333333333333,2.313333333333333,0.6973772067291214,0.8130051321374215,1.0,0.48633496846531177,0.6184296903413373
PA 6,BSP-1,4,Box Shape Prism,3.0,3.0,3.033333333333333,1146.52,5.216666666666667,0.2625769728416158,6,27.3,54.400000000000006,0.9996667777407532,0.5018290104961305,3.033333333333333,3.0,3.0,0.9944903161976938,0.8059850559657761,1.0,0.989010989010989,0.9926605091233773
PA 6,BSP-2,4,Box Shape Prism,7.899999999999999,7.833333333333333,2.833333333333333,1211.9579854565045,4.78,0.0,1,175.33611111111105,212.92222222222216,1.0083819086925072,0.8234710581644191,7.899999999999999,7.833333333333333,2.833333333333333,0.36017272492047564,0.7115040571775714,0.36170212765957444,0.9915611814345993,0.7084839757812801
PA 6,BSP-3,4,Box Shape Prism,7.900000000000001,7.966666666666666,4.133333333333334,1196.6715130930395,6.432,0.2548921340488954,5,260.1382222222222,257.0377777777778,0.9915073421746228,1.0120582756860292,7.966666666666666,7.900000000000001,4.133333333333334,0.5210130023947984,0.7666961432320628,0.5232067510548523,0.9916317991631801,0.8012931124478343
PA 6,BSP-4,4,Box Shape Prism,7.883333333333333,7.966666666666666,8.066666666666668,1190.640592916557,8.096666666666666,0.6350065616458882,3,506.618037037037,381.3211111111111,0.989415554532904,1.3285829021580569,8.066666666666668,7.966666666666666,7.883333333333333,0.9833871105546486,0.8059604052477709,0.9895397489539749,0.9876033057851237,0.9882483654247014
PA 6,C-1,0,Cylinder,2.9333333333333336,3.0,0.0,1457.2375479737134,5.416,0.2246775467197377,5,20.27374459116613,41.16184507903427,0.9774519604576254,0.4925253478528938,3.0,2.9333333333333336,2.9333333333333336,0.9888264649460884,0.8735315687807819,1.0,0.9777777777777779,0.9851297664471786
PA 6,C-2,0,Cylinder,7.899999999999999,3.0,0.0,1397.6808852745028,5.11,0.117898261225516,3,147.0500981329042,172.48914464534752,2.632455848050649,0.8525130431958884,7.899999999999999,3.0,3.0,0.6162360225133208,0.7810866858455848,1.0,0.37974683544303806,0.5244001118139862
PA 6,C-3,0,Cylinder,7.899999999999999,4.033333333333333,0.0,1495.693612936131,6.8566666666666665,0.308782555638538,6,197.7006874897934,198.1350126741522,1.9581921837560927,0.997802897219524,7.899999999999999,4.033333333333333,4.033333333333333,0.714526782707794,0.8283140293467399,1.0,0.5105485232067511,0.6387898637823866
PA 6,HC-1,1,Half Cylinder,3.0,3.033333333333333,0.0,1156.642516829012,3.98,0.0282842712474619,2,10.72068493037517,27.2,0.9886850488849832,0.3941283383101786,3.033333333333333,3.0,3.0,0.9944903161976938,0.8644308193393824,1.0,0.989010989010989,0.9926605091233773
PA 6,HC-2,1,Half Cylinder,7.833333333333333,2.9,0.0,1109.0085027785335,4.73,0.170880074906351,3,69.87971075750546,106.79444444444444,2.700218315523383,0.6543323183963831,7.833333333333333,2.9,2.9,0.6084511204340467,0.7682505198196851,1.0,0.3702127659574468,0.515585775268667
PA 6,HC-3,1,Half Cylinder,7.8,4.133333333333334,0.0,1153.3847437912375,5.54,0.3819685850956853,3,98.75282347294156,125.32,1.8866403289526723,0.7879990063352635,7.8,4.133333333333334,4.133333333333334,0.7279522854655585,0.8244482856860971,1.0,0.52991452991453,0.6548430438087489
PA 6,HC-4,1,Half Cylinder,7.833333333333333,7.900000000000001,0.0,1165.6317870526975,6.075,0.5990242065225745,6,190.36197068423905,185.1277777777778,0.9914356832468462,1.0282678520826352,7.900000000000001,7.833333333333333,7.833333333333333,0.9957716512507268,0.8644356406702147,1.0,0.9915611814345989,0.9943661785037349
PLA C,C-1,0,Cylinder,4.96,3.053333333333333,0.0,1375.9288609415146,6.84,0.6493586579592721,4,58.99666378093672,86.22205757532308,1.623922296191204,0.684233028147931,4.96,3.053333333333333,3.053333333333333,0.7845963279607305,0.849996969868503,1.0,0.6155913978494623,0.7236496587406722
PLA C,C-10,0,Cylinder,3.01,3.1633333333333336,0.0,1376.7922808301637,6.011666666666667,0.4046438763489035,6,22.509602730957205,44.14466513057013,0.951227220056884,0.5098938404117437,3.1633333333333336,3.01,3.01,0.9754629281170369,0.8733422109392921,1.0,0.9515279241306637,0.9674184341096439
PLA C,C-11,0,Cylinder,4.949999999999999,3.063333333333333,0.0,1327.1197019583308,6.35,0.7012845356914693,4,58.95145600085216,86.12597720000075,1.6153595126726856,0.6844714387683356,4.949999999999999,3.063333333333333,3.063333333333333,0.7866735147793009,0.8505104471013111,1.0,0.6188552188552189,0.7262052292018986
PLA C,C-12,0,Cylinder,2.966666666666667,3.16,0.0,1343.5231573638075,6.1883333333333335,0.4519033820040148,6,21.843109747974395,43.27613693490021,0.9385215649056208,0.5047263126678637,3.16,2.966666666666667,2.966666666666667,0.9689265015473795,0.8731964271733439,1.0,0.9388185654008439,0.9587847392879426
PLA C,C-13,0,Cylinder,5.01,5.166666666666667,0.0,1322.6323882222914,6.364,1.0973057914729147,5,101.85345761231017,120.74727072035638,0.9694897761723535,0.8435189755072755,5.166666666666667,5.01,5.01,0.9847220010514838,0.8734887564525945,1.0,0.9696774193548386,0.9796813824721106
PLA C,C-14,0,Cylinder,5.046666666666667,5.163333333333333,0.0,1304.8460557374003,6.756666666666667,0.5424327915358125,3,103.28310491552844,121.8688018443954,0.9772155166849544,0.8474872638867613,5.163333333333333,5.046666666666667,5.046666666666667,0.988637839289829,0.8735298965687048,1.0,0.9774047772756618,0.9848792137671244
PLA C,C-15,0,Cylinder,5.050000000000001,3.083333333333333,0.0,1381.2104898250575,5.91,0.0707106781186545,2,61.75798470796724,88.97644893435793,1.6373068194099216,0.6940858099171675,5.050000000000001,3.083333333333333,3.083333333333333,0.7813840644047013,0.8491892073273744,1.0,0.6105610561056104,0.7197020392831659
PLA C,C-16,0,Cylinder,3.146666666666667,3.116666666666667,0.0,1283.3602098052745,6.2,0.3748066168039195,6,24.237159266089662,46.3632055026577,1.009301828290388,0.5227558415661914,3.146666666666667,3.116666666666667,3.116666666666667,0.9952216344588352,0.8735715477686764,1.0,0.9904661016949153,0.9936339252941869
PLA C,C-17,0,Cylinder,5.003333333333333,5.223333333333334,0.0,1327.7343009704643,6.9350000000000005,1.8230103309270267,4,102.69670229939284,121.42491225573568,0.9576979518917882,0.845756069619661,5.223333333333334,5.003333333333333,5.003333333333333,0.9787141062898143,0.8734016169658794,1.0,0.95788130185067,0.9717199754309166
PLA C,C-18,0,Cylinder,5.053333333333334,5.1866666666666665,0.0,1341.8417370160662,6.801666666666667,1.0251910391076713,6,104.02413483130036,122.45313807796312,0.974105249630534,0.8494946472537426,5.1866666666666665,5.053333333333334,5.053333333333334,0.9870628445676416,0.8735148254177858,1.0,0.9742930591259641,0.9827877602631659
PLA C,C-19,0,Cylinder,3.063333333333333,1.09,0.0,1305.502394114361,3.114,1.2169552169246,5,8.033501750245025,25.230252774027264,2.8078215704246867,0.3183948820216573,3.063333333333333,1.09,1.09,0.5965077913638516,0.7688337707557084,1.0,0.35582154515778025,0.5021361566704706
PLA C,C-2,0,Cylinder,4.8933333333333335,3.81,0.0,1330.2245463661332,6.2275,0.3278592177546131,4,71.65136341434423,96.18286105596496,1.284002449050993,0.7449416422642214,4.8933333333333335,3.81,3.81,0.882389003911219,0.8673666884212434,1.0,0.7786103542234333,0.8463437340094102
PLA C,C-20,0,Cylinder,5.053333333333334,5.203333333333333,0.0,1332.4164123038806,7.46,0.0,1,104.358402616748,122.71772999256548,0.9709857170306796,0.8503869183055449,5.203333333333333,5.053333333333334,5.053333333333334,0.9854807585297721,0.8734976881126449,1.0,0.9711723254324153,0.9806880097491776
PLA C,C-21,0,Cylinder,4.946666666666666,3.863333333333333,0.0,1355.82365658398,6.045,0.2333452377915607,2,74.24673410186078,98.4744085506634,1.2800828085913916,0.7539621840072132,4.946666666666666,3.863333333333333,3.863333333333333,0.8837405188075345,0.8675189697261616,1.0,0.7809973045822102,0.8480725830856773
PLA C,C-22,0,Cylinder,3.08,3.126666666666667,0.0,1286.2697627139228,6.066,0.4507549223247599,5,23.295546222479445,45.1551584075973,0.984759671746776,0.51588857520174,3.126666666666667,3.08,3.08,0.9925092578236595,0.8735585518766514,1.0,0.9850746268656716,0.9900248337458367
PLA C,C-23,0,Cylinder,5.079999999999999,5.23,0.0,1328.3740942968943,7.386,0.5366842647218195,5,106.00320462719652,124.00368858543484,0.971133626457656,0.8548322312358702,5.23,5.079999999999999,5.079999999999999,0.9855553316092809,0.8734985409783848,1.0,0.9713193116634797,0.9807869582020018
PLA C,C-24,0,Cylinder,5.079999999999999,5.11,0.0,1383.2933822923117,6.480000000000001,0.0,1,103.57100872752852,122.08857370380652,0.9939346507532768,0.8483198489888688,5.11,5.079999999999999,5.079999999999999,0.9970602582154802,0.8735771016998994,1.0,0.9941291585127199,0.9960822660060512
PLA C,C-25,0,Cylinder,3.203333333333333,1.096666666666667,0.0,1156.75446320266,3.3120000000000003,0.3589846793388261,5,8.838301051785287,27.15486224678645,2.9183115699969626,0.3254656755681247,3.203333333333333,1.096666666666667,1.096666666666667,0.585108295071518,0.761288110965696,1.0,0.3423517169614985,0.48938239293000213
PLA C,C-26,0,Cylinder,3.036666666666666,3.1533333333333338,0.0,1378.0519705812108,6.88,0.3332416540590328,5,22.83778644407648,44.56755840832835,0.9626968191905312,0.5124192313971923,3.1533333333333338,3.036666666666666,3.036666666666666,0.9813267112256268,0.8734431043893371,1.0,0.9630021141649046,0.9751800927503986
PLA C,C-27,0,Cylinder,4.903333333333333,3.1466666666666665,0.0,1383.455477102581,6.674,0.8090302837347931,5,59.41874257171069,86.23827168407408,1.5577676585830775,0.6889986593275419,4.903333333333333,3.1466666666666665,3.1466666666666665,0.8010869570230441,0.8538856563530893,1.0,0.6417403127124405,0.7439999066367508
PLA C,C-28,0,Cylinder,3.02,3.1633333333333336,0.0,1379.6321948551729,6.793333333333334,0.0709459888459759,3,22.65941664522711,44.338763196684425,0.954387443379332,0.5110405426549843,3.1633333333333336,3.02,3.02,0.9770819548379596,0.8733728756704816,1.0,0.9546891464699683,0.9695599259244961
PLA C,C-29,0,Cylinder,3.1,1.1266666666666667,0.0,1277.0251457480535,4.035,0.1484924240491748,2,8.503715354614414,26.067888641936907,2.74903931421815,0.3262016832176928,3.1,1.1266666666666667,1.1266666666666667,0.6028605644882188,0.7728895056601184,1.0,0.3634408602150538,0.5092790773580363
PLA C,C-3,0,Cylinder,3.043333333333333,3.2000000000000006,0.0,1400.6483648090384,6.658333333333334,0.5383090809810542,6,23.277637748090584,45.14344724831641,0.9507445589919814,0.5156257118411985,3.2000000000000006,3.043333333333333,3.043333333333333,0.975213651804909,0.8733372984528553,1.0,0.9510416666666663,0.9670888207251107
PLA C,C-5,0,Cylinder,5.016666666666667,5.18,0.0,1357.3041290770643,5.779999999999999,1.400071426749364,2,102.38825267506,121.17061778372012,0.9682815415299492,0.8449854392289566,5.18,5.016666666666667,5.016666666666667,0.984107955698189,0.8734811892300792,1.0,0.9684684684684685,0.9788669309199147
PLA C,C-6,0,Cylinder,4.9366666666666665,3.773333333333333,0.0,1355.7608897293642,6.415000000000001,0.261629509039023,2,72.22418687438933,96.8019817015249,1.3079572551443963,0.7460946512689042,4.9366666666666665,3.773333333333333,3.773333333333333,0.8742702175153292,0.8664063974410273,1.0,0.7643484132343011,0.8359768394098133
PLA C,C-7,0,Cylinder,3.06,3.18,0.0,1382.896326542447,6.488333333333333,0.5537297776593436,6,23.386210492066944,45.27851827912826,0.9619616472807292,0.5164854084334837,3.18,3.06,3.06,0.9809506363438458,0.8734374741682798,1.0,0.9622641509433962,0.9746818321711257
PLA C,C-8,0,Cylinder,4.903333333333333,3.1133333333333333,0.0,1388.6968175275292,6.445,0.4665118790913405,4,58.78930673938324,85.72479581813735,1.5744407577865782,0.6857831552138819,4.903333333333333,3.1133333333333333,3.1133333333333333,0.7968326149069639,0.852923128145741,1.0,0.6349422161794698,0.7387363495135404
PLA C,C-9,0,Cylinder,5.036666666666666,5.2,0.0,1356.6784319577137,7.240000000000001,0.5940538696111665,3,103.60474454570615,122.12838466404452,0.9684035121451,0.8483195492280892,5.2,5.036666666666666,5.036666666666666,0.9841695705465312,0.8734819622475745,1.0,0.9685897435897435,0.9789486473840481
PLA CUBE,CUBE-1,2,Cube,5.2,5.113333333333333,5.13,1035.8988434882212,5.43,0.0,1,136.40328,158.99346666666668,1.016750309587434,0.8579121202121498,5.2,5.13,5.113333333333333,0.9900195039241975,0.8059746608669373,0.9967511371020144,0.9865384615384615,0.9899310069411817
PLA CUBE,CUBE-10,2,Cube,3.016666666666667,2.986666666666667,3.1966666666666668,1006.9005220348412,6.048333333333333,0.4939804314612744,6,28.8012562962963,56.40086666666668,1.0097065714604487,0.5106436718931814,3.1966666666666668,3.016666666666667,2.986666666666667,0.9617770650192863,0.8056368107913839,0.9900552486187845,0.9436913451511992,0.9588995721310796
PLA CUBE,CUBE-11,2,Cube,3.056666666666666,3.0766666666666667,3.1833333333333336,1018.8006074278508,5.829999999999999,0.4195235392680604,6,29.937163148148144,57.85757777777778,0.9931766489764972,0.5174196168998534,3.1833333333333336,3.0766666666666667,3.056666666666666,0.9767126203087787,0.8058687333773662,0.9934994582881905,0.9664921465968586,0.9754120081961384
PLA CUBE,CUBE-13,2,Cube,3.0966666666666662,3.123333333333333,1.0833333333333333,1059.3709927290636,3.5725,0.3626177969524757,4,10.477915740740738,32.8205111111111,0.9911447775525444,0.3192392850307747,3.123333333333333,3.0966666666666662,1.0833333333333333,0.3483418937493242,0.7055406685668524,0.34983853606027987,0.991462113127001,0.700605105366229
PLA CUBE,CUBE-14,2,Cube,5.01,3.9933333333333336,3.06,1140.1466274299416,5.868333333333333,0.4097031445652652,6,61.220196,95.1136,1.2542768922640406,0.6436466746430095,5.01,3.9933333333333336,3.06,0.6841239299775901,0.7897773027358399,0.7662771285475792,0.7970725216234199,0.7866722778965491
PLA CUBE,CUBE-15,2,Cube,2.99,2.9766666666666666,3.12,1098.35783619617,6.0840000000000005,0.2590945773265044,5,27.768728000000003,55.03246666666667,1.004141945594985,0.5045789349995519,3.12,2.99,2.9766666666666666,0.9745795922661057,0.8058158452891605,0.995540691192865,0.9583333333333334,0.9705786522155653
PLA CUBE,CUBE-16,2,Cube,5.06,5.05,5.186666666666667,1075.1885516035677,6.0075,0.8807335957408842,4,132.53489333333334,155.9804,1.0017818253811126,0.8496839580445703,5.186666666666667,5.06,5.05,0.985761723417928,0.8059366702531913,0.9980237154150198,0.9755784061696656,0.9830035201054754
PLA CUBE,CUBE-17,2,Cube,3.143333333333333,3.1733333333333333,1.1566666666666665,1022.745684250762,3.86,0.1385640646055098,3,11.53757007407407,34.56224444444444,0.9902341699044418,0.3338103890281219,3.1733333333333333,3.143333333333333,1.1566666666666665,0.3662310433485974,0.7144279249279291,0.3679745493107105,0.9905462184873949,0.7120695647795162
PLA CUBE,CUBE-18,2,Cube,5.07,5.066666666666666,5.113333333333333,1071.9345210421966,6.73,0.0360555127546393,3,131.35130666666666,155.0403111111111,1.0004604354403737,0.847201985879319,5.113333333333333,5.07,5.066666666666666,0.9950990259051425,0.8059889571973435,0.9993425378040761,0.9915254237288136,0.994124310528068
PLA CUBE,CUBE-19,2,Cube,5.1066666666666665,5.063333333333333,5.16,1039.5675862536796,5.755,0.4596194077712561,2,133.42085866666665,156.6679111111111,1.0083591127492926,0.8516103017531238,5.16,5.1066666666666665,5.063333333333333,0.9863769456380543,0.8059718850841945,0.9915143603133159,0.9896640826873384,0.9902804579300446
PLA CUBE,CUBE-2,2,Cube,5.063333333333333,5.043333333333333,5.180000000000001,1028.9023828473678,6.28,0.411873767069475,6,132.27688288888888,155.7772222222222,1.0037666027886076,0.8491359125936873,5.180000000000001,5.063333333333333,5.043333333333333,0.9847693743174745,0.8059401724815546,0.9960500329163925,0.9774774774774773,0.9836295282625105
PLA CUBE,CUBE-20,2,Cube,5.063333333333333,5.043333333333333,5.180000000000001,1028.9023828473678,6.03,0.0,1,132.27688288888888,155.7772222222222,1.0037666027886076,0.8491359125936873,5.180000000000001,5.063333333333333,5.043333333333333,0.9847693743174745,0.8059401724815546,0.9960500329163925,0.9774774774774773,0.9836295282625105
PLA CUBE,CUBE-21,2,Cube,3.1533333333333338,3.1300000000000003,1.0933333333333335,1047.156602238975,3.673333333333333,0.5967132197854063,6,10.791127111111114,33.47942222222223,1.0071329713616524,0.3223115598568716,3.1533333333333338,3.1300000000000003,1.0933333333333335,0.34801300968785615,0.7053706345700369,0.34930777422790205,0.9926004228329809,0.7007864904742205
PLA CUBE,CUBE-22,2,Cube,3.11,3.06,3.1533333333333338,1046.3523424230025,6.103333333333333,0.3563518860153074,6,30.00901200000001,57.94533333333335,1.0160078405749755,0.5178759426825972,3.1533333333333338,3.11,3.06,0.977138873429186,0.8059351988027712,0.9839228295819936,0.9862579281183931,0.9854789468346976
PLA CUBE,CUBE-23,2,Cube,4.95,3.786666666666666,3.123333333333333,1052.2043681512769,5.454999999999999,0.3229705868960824,6,58.54375999999999,92.06304444444444,1.3068731848983546,0.6359025432054303,4.95,3.786666666666666,3.123333333333333,0.7214183724828025,0.7919890913832647,0.8248239436619719,0.7649831649831649,0.7844314637061506
