category,code,shape_enc,shape_name,a,b,c,density,velocity_mean,velocity_std,measurement_count,volume,surface_area,aspect_ratio,vol_surf_ratio,dim_a,dim_b,dim_c,corey_sf,sphericity,flatness,elongation,powers_roundness
PLA CUBE,CUBE-24,2,Cube,3.126666666666667,3.11,1.13,1019.2896315735156,3.868,0.251137412585222,5,10.988044666666664,33.54273333333333,1.0050358941390765,0.3275736948381814,3.126666666666667,3.11,1.13,0.3623743564928661,0.7125783431908319,0.3633440514469453,0.9946695095948827,0.7110364889235159
PLA CUBE,CUBE-26,2,Cube,5.01,5.01,5.193333333333334,1082.4438153740252,6.800000000000001,0.0,1,130.35318600000002,154.27460000000002,0.9998004390341249,0.844937151435483,5.193333333333334,5.01,5.01,0.9821905778380478,0.805880775458807,1.0,0.9646983311938381,0.9763248682710689
PLA CUBE,CUBE-27,2,Cube,5.196666666666666,5.026666666666666,3.88,1047.8227991893011,5.9125,0.3727711541057508,4,101.35301511111108,131.57688888888887,1.0336140025193925,0.7702891113924071,5.196666666666666,5.026666666666666,3.88,0.7591528939858918,0.7989672167653228,0.7718832891246684,0.9672867222578576,0.8971960725909556
PLA CUBE,CUBE-28,2,Cube,5.056666666666666,5.069999999999999,5.013333333333334,1144.4947525343518,6.759999999999999,0.9395211546314424,3,128.52833066666665,152.81131111111108,0.9971734700585024,0.8410862301088597,5.069999999999999,5.056666666666666,5.013333333333334,0.990125940523715,0.8059866847920417,0.9914304548450892,0.997370151216305,0.995386309034996
PLA CUBE,CUBE-3,2,Cube,3.11,3.083333333333333,3.783333333333333,1047.4375107433168,5.8660000000000005,1.2607656403947562,5,36.27901388888888,66.04122222222222,1.0083216254187832,0.5493306050001682,3.783333333333333,3.11,3.083333333333333,0.8988826132252715,0.8024894622557268,0.9914255091103965,0.8220264317180617,0.875005033131822
PLA CUBE,CUBE-4,2,Cube,5.05,5.04,5.193333333333334,1028.894380360464,6.1,0.6788225099390853,2,132.18072,155.70546666666667,1.0017853600476094,0.8489096363799064,5.193333333333334,5.05,5.04,0.9841510226067215,0.8059207532977732,0.998019801980198,0.9724005134788188,0.9808663576874248
PLA CUBE,CUBE-5,2,Cube,3.0700000000000003,3.053333333333333,3.796666666666667,1039.6488087554087,6.52,0.5529556944276819,6,35.588940888888885,65.24397777777779,1.0051293244570558,0.5454663653975579,3.796666666666667,3.0700000000000003,3.053333333333333,0.8943423500899418,0.8019618996009354,0.9945711183496198,0.8086040386303776,0.866368297248463
PLA CUBE,CUBE-6,2,Cube,5.06,5.05,5.186666666666667,1075.1885516035677,7.09,0.5172362451852472,4,132.53489333333334,155.9804,1.0017818253811126,0.8496839580445703,5.186666666666667,5.06,5.05,0.985761723417928,0.8059366702531913,0.9980237154150198,0.9755784061696656,0.9830035201054754
PLA CUBE,CUBE-7,2,Cube,2.983333333333334,2.9633333333333334,3.1466666666666665,1089.2049392415097,5.942,0.553416660392511,5,27.818456296296297,55.10557777777778,1.00640953558979,0.504811901194023,3.1466666666666665,2.983333333333334,2.9633333333333334,0.9671731828031457,0.8057072071442366,0.9932960893854748,0.9480932203389832,0.9629275283260901
PLA CUBE,CUBE-8,2,Cube,5.206666666666666,5.156666666666666,5.052333333333333,1093.989292299615,7.505,0.0636396103067891,2,135.6503222148148,158.41611777777774,1.0095004200866025,0.8562857607667155,5.206666666666666,5.156666666666666,5.052333333333333,0.9750515544251201,0.8059324544049219,0.9797672915319975,0.9903969270166454,0.9868409629814099
PLA CUBE,CUBE-9,2,Cube,5.1066666666666665,5.063333333333333,5.16,1039.5675862536796,6.673333333333333,0.4099593475781065,6,133.42085866666665,156.6679111111111,1.0083591127492926,0.8516103017531238,5.16,5.1066666666666665,5.063333333333333,0.9863769456380543,0.8059718850841945,0.9915143603133159,0.9896640826873384,0.9902804579300446
PLA HC,HC-1,1,Half Cylinder,4.77,5.109999999999999,0.0,1276.8754933311932,4.8260000000000005,0.3611509379746926,5,45.65806940287261,71.50229999999999,0.9332811582860496,0.6385449259386996,5.109999999999999,4.77,4.77,0.9661593018118158,0.8639908474565274,1.0,0.9334637964774951,0.9551354976495159
PLA HC,HC-11,1,Half Cylinder,4.83,3.856666666666667,0.0,1248.1373839778155,4.953333333333333,0.6269237061503837,3,35.33183970448954,60.5843,1.252052190443273,0.583175121762037,4.83,3.856666666666667,3.856666666666667,0.8935780388556949,0.8594781976408701,1.0,0.7984817115251899,0.8606831797125798
PLA HC,HC-12,1,Half Cylinder,4.89,5.126666666666666,0.0,1233.7973557756006,5.485,0.0070710678118653,2,48.14073145422878,74.05089999999998,0.9536501332639928,0.6500944804148008,5.126666666666666,4.89,4.89,0.9766453557178542,0.8642291413422551,1.0,0.9538361508452536,0.9689823183108577
PLA HC,HC-4,1,Half Cylinder,2.806666666666666,2.533333333333333,0.0,1186.2300390594169,4.33,0.2679552201394851,6,7.836712182802413,22.097822222222216,1.1074575825332105,0.3546212600833515,2.806666666666666,2.533333333333333,2.533333333333333,0.9500593805669862,0.8634235972626321,1.0,0.9026128266033255,0.9339730265740994
PLA HC,HC-6,1,Half Cylinder,4.723333333333334,3.7433333333333336,0.0,1192.252481427715,4.824999999999999,0.1484924240491746,2,32.79559981209944,57.67190000000001,1.261461764444049,0.5686483567169232,4.723333333333334,3.7433333333333336,3.7433333333333336,0.8902355908400349,0.8591392965594417,1.0,0.7925194071983063,0.8563933192197853
PLA HC,HC-9,1,Half Cylinder,4.86,4.933333333333334,0.0,1245.6634052149975,5.255000000000001,0.1484924240491746,2,45.75861646844984,71.5716,0.9849354860501248,0.6393314825568701,4.933333333333334,4.86,4.86,0.9925397398266406,0.8644210252982395,1.0,0.9851351351351352,0.9900653748882868
RESIN (a=6 r=3),C-1,0,Cylinder,6.1,6.3,0.0,1210.1106570899371,9.163333333333332,0.8451903138741393,6,184.11539365812,179.18073699749382,0.9681003015394382,1.0275343723266572,6.3,6.1,6.1,0.9839989676081821,0.8734798143798979,1.0,0.9682539682539683,0.9787223900460332
RESIN (a=6 r=3),C-2,0,Cylinder,6.1,6.3,0.0,1172.0910224416891,9.708333333333334,0.8456338845308095,6,184.11539365812,179.18073699749382,0.9681003015394382,1.0275343723266572,6.3,6.1,6.1,0.9839989676081821,0.8734798143798979,1.0,0.9682539682539683,0.9787223900460332
RESIN (a=6 r=3),C-3,0,Cylinder,6.1,6.3,0.0,1163.943957874208,9.0575,0.9320363011528394,4,184.11539365812,179.18073699749382,0.9681003015394382,1.0275343723266572,6.3,6.1,6.1,0.9839989676081821,0.8734798143798979,1.0,0.9682539682539683,0.9787223900460332
RESIN (a=6 r=3),C-4,0,Cylinder,6.1,6.3,0.0,1203.0498677981195,9.239999999999998,0.4242640687119276,2,184.11539365812,179.18073699749382,0.9681003015394382,1.0275343723266572,6.3,6.1,6.1,0.9839989676081821,0.8734798143798979,1.0,0.9682539682539683,0.9787223900460332
RESIN (a=6 r=3),C-5,0,Cylinder,6.1,6.3,0.0,1191.6439774036455,7.3066666666666675,2.160098763174191,6,184.11539365812,179.18073699749382,0.9681003015394382,1.0275343723266572,6.3,6.1,6.1,0.9839989676081821,0.8734798143798979,1.0,0.9682539682539683,0.9787223900460332
RESIN (a=6 r=3),CUBE-1,2,Cube,6.24,6.24,6.24,1151.1343666829412,8.1,0.9733652962788436,6,242.970624,233.6256,0.9998397692677456,1.0399955484521026,6.24,6.24,6.24,1.0,0.8059959770082344,1.0,1.0,0.9999999999999999
RESIN (a=6 r=3),CUBE-2,2,Cube,6.24,6.24,6.24,1154.8331204495057,8.738333333333333,0.7947179793276776,6,242.970624,233.6256,0.9998397692677456,1.0399955484521026,6.24,6.24,6.24,1.0,0.8059959770082344,1.0,1.0,0.9999999999999999
RESIN (a=6 r=3),CUBE-3,2,Cube,6.24,6.24,6.24,1158.5318742160696,9.75,0.3535533905932738,2,242.970624,233.6256,0.9998397692677456,1.0399955484521026,6.24,6.24,6.24,1.0,0.8059959770082344,1.0,1.0,0.9999999999999999
RESIN (a=6 r=3),CUBE-4,2,Cube,6.24,6.24,6.24,1149.4904761200237,8.45,1.412397488905537,4,242.970624,233.6256,0.9998397692677456,1.0399955484521026,6.24,6.24,6.24,1.0,0.8059959770082344,1.0,1.0,0.9999999999999999
RESIN (a=6 r=3),CUBE-5,2,Cube,6.24,6.24,6.24,1130.5857346464732,8.015,1.70157769927402,4,242.970624,233.6256,0.9998397692677456,1.0399955484521026,6.24,6.24,6.24,1.0,0.8059959770082344,1.0,1.0,0.9999999999999999
RESIN (a=6 r=3),CUBE-6,2,Cube,6.24,6.24,6.24,1151.1343666829412,8.455,2.5903088618927272,4,242.970624,233.6256,0.9998397692677456,1.0399955484521026,6.24,6.24,6.24,1.0,0.8059959770082344,1.0,1.0,0.9999999999999999
RESIN (a=6 r=3),D-1,6,Elliptic Cylinder,6.0,6.0,0.0,1061.4216849505126,3.5083333333333333,0.3740810963770646,6,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,6.0,6.0,6.0,1.0,1.2151651150551932,1.0,1.0,0.9999999999999999
RESIN (a=6 r=3),D-2,6,Elliptic Cylinder,6.0,6.0,0.0,1112.3385923466628,3.125,0.4596194077712561,2,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,6.0,6.0,6.0,1.0,1.2151651150551932,1.0,1.0,0.9999999999999999
RESIN (a=6 r=3),D-3,6,Elliptic Cylinder,6.0,6.0,0.0,1069.255055319151,2.982,0.5054404020257977,5,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,6.0,6.0,6.0,1.0,1.2151651150551932,1.0,1.0,0.9999999999999999
RESIN (a=6 r=3),D-4,6,Elliptic Cylinder,6.0,6.0,0.0,1015.0031600490588,2.9800000000000004,0.3874704289792106,4,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,6.0,6.0,6.0,1.0,1.2151651150551932,1.0,1.0,0.9999999999999999
RESIN (a=6 r=3),D-5,6,Elliptic Cylinder,6.0,6.0,0.0,1061.4216849505126,2.538,0.6684085576950674,5,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,6.0,6.0,6.0,1.0,1.2151651150551932,1.0,1.0,0.9999999999999999
RESIN (a=6 r=3),D-6,6,Elliptic Cylinder,6.0,6.0,0.0,1077.0884256877896,2.6633333333333336,0.7833432623484209,6,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,6.0,6.0,6.0,1.0,1.2151651150551932,1.0,1.0,0.9999999999999999
RESIN (a=6 r=3),D-7,6,Elliptic Cylinder,6.0,6.0,0.0,1124.0886478996204,3.3200000000000003,0.3615936946352909,5,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,6.0,6.0,6.0,1.0,1.2151651150551932,1.0,1.0,0.9999999999999999
RESIN (a=6 r=3),D-8,6,Elliptic Cylinder,6.0,6.0,0.0,1032.2794993862915,3.075,0.4030508652763318,2,141.3716694115407,108.0,0.9998333611064822,1.3089848187659436,6.0,6.0,6.0,1.0,1.2151651150551932,1.0,1.0,0.9999999999999999
RESIN (a=6 r=3),SP-1,5,Sphere,6.3,0.0,0.0,1109.0377922683276,11.953333333333331,0.9894173369547687,6,130.92430304202782,124.68981242097888,6300.0,1.049991579171074,6.3,6.3,6.3,1.0,0.9999999999999997,1.0,1.0,0.9999999999999999
RESIN (a=6 r=3),SP-2,5,Sphere,6.3,0.0,0.0,1103.691191341414,10.900000000000002,2.34759451353934,2,130.92430304202782,124.68981242097888,6300.0,1.049991579171074,6.3,6.3,6.3,1.0,0.9999999999999997,1.0,1.0,0.9999999999999999
RESIN (a=6 r=3),SP-3,5,Sphere,6.3,0.0,0.0,1113.6205930628248,10.516666666666667,0.8385145596032704,6,130.92430304202782,124.68981242097888,6300.0,1.049991579171074,6.3,6.3,6.3,1.0,0.9999999999999997,1.0,1.0,0.9999999999999999
RESIN (a=6 r=3),SP-4,5,Sphere,6.3,0.0,0.0,1091.4703892227546,11.634,0.471783848812144,5,130.92430304202782,124.68981242097888,6300.0,1.049991579171074,6.3,6.3,6.3,1.0,0.9999999999999997,1.0,1.0,0.9999999999999999
RESIN (a=6 r=3),SP-8,5,Sphere,6.3,0.0,0.0,1088.41518869309,12.4,0.7133722730804729,3,130.92430304202782,124.68981242097888,6300.0,1.049991579171074,6.3,6.3,6.3,1.0,0.9999999999999997,1.0,1.0,0.9999999999999999
RESIN (a=9 r=4.5),C-1,0,Cylinder,9.15,9.4,0.0,1156.767607382851,8.61,1.5726410906497383,3,618.101678709403,401.71937960534393,0.9733007126901394,1.5386365992102151,9.4,9.15,9.15,0.986612515286092,0.8735101516303213,1.0,0.973404255319149,0.9821899672560342
RESIN (a=9 r=4.5),C-2,0,Cylinder,9.15,9.4,0.0,1158.7090355351022,9.3525,1.69979165389958,4,618.101678709403,401.71937960534393,0.9733007126901394,1.5386365992102151,9.4,9.15,9.15,0.986612515286092,0.8735101516303213,1.0,0.973404255319149,0.9821899672560342
RESIN (a=9 r=4.5),C-3,0,Cylinder,9.15,9.4,0.0,1168.577961975711,10.47,1.725340546095175,2,618.101678709403,401.71937960534393,0.9733007126901394,1.5386365992102151,9.4,9.15,9.15,0.986612515286092,0.8735101516303213,1.0,0.973404255319149,0.9821899672560342
RESIN (a=9 r=4.5),C-4,0,Cylinder,9.15,9.4,0.0,1171.3283185247333,9.51,1.053280589396767,4,618.101678709403,401.71937960534393,0.9733007126901394,1.5386365992102151,9.4,9.15,9.15,0.986612515286092,0.8735101516303213,1.0,0.973404255319149,0.9821899672560342
RESIN (a=9 r=4.5),C-5,0,Cylinder,9.15,9.4,0.0,1181.1972449653422,9.164,1.8718386682617716,5,618.101678709403,401.71937960534393,0.9733007126901394,1.5386365992102151,9.4,9.15,9.15,0.986612515286092,0.8735101516303213,1.0,0.973404255319149,0.9821899672560342
RESIN (a=9 r=4.5),C-6,0,Cylinder,9.15,9.4,0.0,1181.0354592859878,8.5375,2.5693368145625963,4,618.101678709403,401.71937960534393,0.9733007126901394,1.5386365992102151,9.4,9.15,9.15,0.986612515286092,0.8735101516303213,1.0,0.973404255319149,0.9821899672560342
RESIN (a=9 r=4.5),CUBE-2,2,Cube,9.25,9.25,9.25,1153.0427412875893,8.709999999999999,0.2594224354214569,3,791.453125,513.375,0.9998919035779916,1.5416636636695134,9.25,9.25,9.25,1.0,0.8059959770082344,1.0,1.0,0.9999999999999998
RESIN (a=9 r=4.5),CUBE-3,2,Cube,9.25,9.25,9.25,1150.2624979394604,9.445,1.3930003589374975,2,791.453125,513.375,0.9998919035779916,1.5416636636695134,9.25,9.25,9.25,1.0,0.8059959770082344,1.0,1.0,0.9999999999999998
RESIN (a=9 r=4.5),CUBE-4,2,Cube,9.25,9.25,9.25,1162.8999677036825,8.988,1.501622455878974,5,791.453125,513.375,0.9998919035779916,1.5416636636695134,9.25,9.25,9.25,1.0,0.8059959770082344,1.0,1.0,0.9999999999999998
RESIN (a=9 r=4.5),CUBE-5,2,Cube,9.25,9.25,9.25,1161.3834713319757,9.76,0.0,1,791.453125,513.375,0.9998919035779916,1.5416636636695134,9.25,9.25,9.25,1.0,0.8059959770082344,1.0,1.0,0.9999999999999998
RESIN (a=9 r=4.5),D-1,6,Elliptic Cylinder,9.07,9.07,0.0,1148.0128131767472,3.955,0.2751545020529373,6,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,9.07,9.07,9.07,1.0,0.9225670416107944,1.0,1.0,1.0
RESIN (a=9 r=4.5),D-2,6,Elliptic Cylinder,9.07,9.07,0.0,1157.4337858522888,3.926666666666667,0.2861934077973606,6,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,9.07,9.07,9.07,1.0,0.9225670416107944,1.0,1.0,1.0
RESIN (a=9 r=4.5),D-3,6,Elliptic Cylinder,9.07,9.07,0.0,1173.5840247246467,3.642,0.3569593814427628,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,9.07,9.07,9.07,1.0,0.9225670416107944,1.0,1.0,1.0
RESIN (a=9 r=4.5),D-4,6,Elliptic Cylinder,9.07,9.07,0.0,1104.9455095171272,3.694,0.4583448483401988,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,9.07,9.07,9.07,1.0,0.9225670416107944,1.0,1.0,1.0
RESIN (a=9 r=4.5),D-5,6,Elliptic Cylinder,9.07,9.07,0.0,1091.4869771234958,3.605,0.3402450097601232,4,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,9.07,9.07,9.07,1.0,0.9225670416107944,1.0,1.0,1.0
RESIN (a=9 r=4.5),D-6,6,Elliptic Cylinder,9.07,9.07,0.0,1174.9298779640098,3.186,0.6930223661614392,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,9.07,9.07,9.07,1.0,0.9225670416107944,1.0,1.0,1.0
RESIN (a=9 r=4.5),D-7,6,Elliptic Cylinder,9.07,9.07,0.0,1146.666959937384,3.466,0.8606567259947483,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,9.07,9.07,9.07,1.0,0.9225670416107944,1.0,1.0,1.0
RESIN (a=9 r=4.5),D-8,6,Elliptic Cylinder,9.07,9.07,0.0,1152.0503728948363,3.594,0.7512522878500939,5,323.0535068603737,246.79470000000003,0.9998897585712712,1.3089916350259492,9.07,9.07,9.07,1.0,0.9225670416107944,1.0,1.0,1.0
RESIN (a=9 r=4.5),SP-2,5,Sphere,9.1,0.0,0.0,1229.9500997118546,15.36,0.0,1,394.5688529263856,260.15528764377075,9100.0,1.5166608368376804,9.1,9.1,9.1,1.0,0.9999999999999996,1.0,1.0,0.9999999999999998
RESIN (a=9 r=4.5),SP-3,5,Sphere,9.1,0.0,0.0,1205.1128629981183,15.659999999999998,0.0,1,394.5688529263856,260.15528764377075,9100.0,1.5166608368376804,9.1,9.1,9.1,1.0,0.9999999999999996,1.0,1.0,0.9999999999999998
RESIN (a=9 r=4.5),SP-4,5,Sphere,9.1,0.0,0.0,1230.4569820937677,12.993333333333334,0.8189179853115124,6,394.5688529263856,260.15528764377075,9100.0,1.5166608368376804,9.1,9.1,9.1,1.0,0.9999999999999996,1.0,1.0,0.9999999999999998
RESIN (a=9 r=4.5),SP-5,5,Sphere,9.1,0.0,0.0,1216.2642754002038,14.333333333333334,0.7179368588764148,3,394.5688529263856,260.15528764377075,9100.0,1.5166608368376804,9.1,9.1,9.1,1.0,0.9999999999999996,1.0,1.0,0.9999999999999998
RESIN (a=9 r=4.5),SP-7,5,Sphere,9.1,0.0,0.0,1195.735538932728,13.53,0.0,1,394.5688529263856,260.15528764377075,9100.0,1.5166608368376804,9.1,9.1,9.1,1.0,0.9999999999999996,1.0,1.0,0.9999999999999998
WSP,WSP-12,3,Wedge Shape Prism,3.4433333333333334,3.5066666666666664,2.856666666666667,1235.021809151558,3.6216666666666666,0.4456642981737109,6,17.246585407407405,63.85691111111111,0.9816592226551364,0.2700775065660822,3.5066666666666664,3.4433333333333334,2.856666666666667,0.8220964848831722,0.5055277105147052,0.8296224588576961,0.981939163498099,0.928289036486159
WSP,WSP-15,3,Wedge Shape Prism,4.023333333333333,1.6733333333333331,2.8766666666666665,1228.898572288358,1.93,0.0,1,9.68340337037037,46.239577777777775,2.4029464463468053,0.2094135461911119,4.023333333333333,2.8766666666666665,1.6733333333333331,0.4918636001477445,0.4751407513445502,0.5816917728852838,0.7149958574979287,0.6674724182913486
WSP,WSP-18,3,Wedge Shape Prism,3.61,3.4800000000000004,2.85,1200.9853665984556,4.293333333333334,0.3875994496040124,3,17.90199,65.5386,1.0370583165756966,0.2731476847585277,3.61,3.4800000000000004,2.85,0.8040844011283461,0.5049571251325983,0.8189655172413792,0.9639889196675901,0.9129981552971926
WSP,WSP-20,3,Wedge Shape Prism,3.4166666666666665,3.456666666666667,2.3633333333333333,1253.962386789141,4.615,0.6940941338656214,4,13.955811574074076,56.10851111111111,0.9881422924901184,0.2487245263363285,3.456666666666667,3.4166666666666665,2.3633333333333333,0.6876935076526298,0.49960346847058085,0.6917073170731708,0.9884281581485052,0.8775479632880547
WSP,WSP-21,3,Wedge Shape Prism,4.343333333333333,1.6133333333333333,2.85,1241.8304580952322,4.0325,0.4740868415526136,4,9.985323333333332,47.96748888888888,2.690481106752013,0.2081642254035288,4.343333333333333,2.85,1.6133333333333333,0.45855358847181565,0.4674967137561047,0.5660818713450292,0.6561780506523408,0.6246559508016697
WSP,WSP-26,3,Wedge Shape Prism,2.4466666666666668,2.47,2.856666666666667,1285.9255449109496,3.2525,0.93203630115284,4,8.631799222222224,40.17708888888889,0.9901524349116416,0.2148384719366111,2.856666666666667,2.47,2.4466666666666668,0.9210782877694133,0.5064927252086227,0.9905533063427799,0.8646441073512252,0.9047269793302019
WSP,WSP-27,3,Wedge Shape Prism,2.57,2.523333333333333,2.3466666666666667,1182.8159448145393,3.806666666666666,0.0611010092660776,3,7.609027555555554,36.87464444444444,1.0180905849729305,0.2063429038377634,2.57,2.523333333333333,2.3466666666666667,0.9215046485460392,0.5073516233619986,0.92998678996037,0.9818417639429312,0.9642432207517848
WSP,WSP-28,3,Wedge Shape Prism,3.27,1.663333333333333,2.353333333333333,1203.1293237460072,3.2433333333333336,0.1457166199626292,3,6.4000076666666645,34.09775555555555,1.964750650911276,0.1876903588531089,3.27,2.353333333333333,1.663333333333333,0.5996028540883486,0.48889094584275844,0.7067988668555241,0.7196738022426095,0.7153563072266488
WSP,WSP-30,3,Wedge Shape Prism,2.4633333333333334,2.4633333333333334,2.3666666666666667,1281.2562104368624,3.2125,0.5343142021944265,4,7.180479814814816,35.455577777777776,0.9995942107398892,0.2025147452136552,2.4633333333333334,2.4633333333333334,2.3666666666666667,0.9607577807848444,0.5076548441353255,0.9607577807848444,1.0,0.9867443237056062
WSP,WSP-41,3,Wedge Shape Prism,4.253333333333333,1.606666666666667,2.8233333333333337,1261.0,2.67,0.0,1,9.646890814814816,46.75684444444445,2.6456562305618907,0.2063159867490644,4.253333333333333,2.8233333333333337,1.606666666666667,0.4636390378245767,0.4687023953571299,0.5690672963400236,0.663793103448276,0.6305841251615327
WSP,WSP-42,3,Wedge Shape Prism,2.466666666666667,2.3866666666666663,2.856666666666667,1308.146725542255,5.084999999999999,2.778929650063131,2,8.408757037037036,39.50293333333333,1.0330866955186375,0.2128587289291961,2.856666666666667,2.466666666666667,2.3866666666666663,0.8990974200848547,0.5062239031790927,0.9675675675675673,0.8634772462077013,0.896866287220312
WSP,WSP-44,3,Wedge Shape Prism,1.663333333333333,2.436666666666667,2.3633333333333333,1294.5728028071906,2.615,0.0636396103067896,2,4.78928187037037,27.48531111111111,0.6823465062217966,0.1742424383908812,2.436666666666667,2.3633333333333333,1.663333333333333,0.6931364529372902,0.4999160336066407,0.703808180535966,0.9699042407660737,0.8715734835768428
WSP,WSP-46,3,Wedge Shape Prism,4.263333333333333,1.6466666666666665,2.8366666666666664,1215.218187403986,3.365,0.8980256121069156,2,9.957109740740735,47.569977777777765,2.587497471171353,0.2093105966258294,4.263333333333333,2.8366666666666664,1.6466666666666665,0.4735075374545041,0.4705148899781661,0.5804935370152762,0.6653635652853792,0.6357774791166834
WSP,WSP-47,3,Wedge Shape Prism,1.5,1.4633333333333332,2.85,1278.8429029414183,2.14,0.0,1,3.127875,21.281,1.0243569314819032,0.1469727939103467,2.85,1.5,1.4633333333333332,0.7077423862184334,0.48602471251236135,0.9755555555555554,0.5263157894736842,0.6465194600024994
WSP,WSP-48,3,Wedge Shape Prism,1.653333333333333,4.09,2.83,1243.6746775573088,3.140000000000001,0.0,1,9.568418666666664,46.03153333333333,0.4041391672777641,0.2078620917380171,4.09,2.83,1.653333333333333,0.4859656246353472,0.473502339594958,0.5842167255594817,0.6919315403422983,0.6539834335590855
WSP,WSP-49,3,Wedge Shape Prism,2.4966666666666666,2.4933333333333336,2.853333333333333,1216.072743369654,3.186666666666666,0.0321455025366431,3,8.881031703703703,40.92631111111111,1.000935453695042,0.2169952401611022,2.853333333333333,2.4966666666666666,2.4933333333333336,0.9341654623854835,0.5067461643328139,0.9986648865153539,0.8750000000000001,0.9144191138154343
WSP,WSP-50,3,Wedge Shape Prism,4.06,1.6233333333333333,2.3466666666666662,1254.333782486841,3.1,0.0,1,7.733127111111109,39.85524444444444,2.499486969012928,0.1940254838081973,4.06,2.3466666666666662,1.6233333333333333,0.5259191532352313,0.4744991220886841,0.6917613636363638,0.5779967159277504,0.6136711141199458
WSP,WSP-6,3,Wedge Shape Prism,3.62,3.4599999999999995,2.85,1182.1845902798934,4.412,0.2872629457483162,5,17.848409999999998,65.40639999999999,1.045940479630165,0.2728805914927057,3.62,3.4599999999999995,2.85,0.8052904065243163,0.5049676628005622,0.8236994219653181,0.9558011049723756,0.9095668127313215
WSP,WSP-7,3,Wedge Shape Prism,3.4599999999999995,3.483333333333334,2.853333333333333,1238.7593853834242,3.1900000000000004,1.2445079348883237,2,17.19466222222222,63.72795555555555,0.9930163589400168,0.2698092581673148,3.483333333333334,3.4599999999999995,2.853333333333333,0.8218961435778533,0.5055334581730827,0.8246628131021195,0.9933014354066982,0.9335684775590277
WSP,WSP-9,3,Wedge Shape Prism,3.4333333333333336,3.51,2.3633333333333333,1242.9341184994198,4.1075,0.7162110955111866,4,14.240265,56.92082222222222,0.9778790468052788,0.2501723318766246,3.51,3.4333333333333336,2.3633333333333333,0.6807904222844976,0.4991430255254945,0.6883495145631068,0.9781576448243117,0.8700460490102722
